frame,stage,old_id,new_id,reason,det_score,det_box,track_box,iou_cost,iou_overlap,fused_cost,cosine_sim,cosine_theta,cosine_margin,feat_norm,feat_mean_sim,n_registry,n_lost,n_enrolments,all_sims_top5
829,3,210,210,re_activate_from_lost,0.6179,"[312.0, 400.6, 352.4, 522.1]","[311.8, 400.1, 352.4, 522.2]",0.0756,0.9244,0.4288,,,,,,114,10,4,
829,5,216,216,unconfirmed_update,0.8623,"[1844.1, 308.6, 1965.6, 653.4]","[1849.6, 308.4, 1961.1, 652.6]",0.1028,0.8972,,,,,,,,10,,
829,6_new,189,218,margin_failed margin=0.022<0.04,0.7176,"[664.5, 401.0, 693.9, 486.0]",,,,,0.8456,0.7667,0.0218,1.0,,115,10,13,"[(189, 0.8455896377563477), (180, 0.823817253112793), (158, 0.8189072608947754), (185, 0.8147627115249634), (169, 0.7913468480110168)]"
830,3,208,208,re_activate_from_lost,0.6317,"[1112.4, 395.9, 1136.7, 468.1]","[1112.4, 395.5, 1136.3, 468.1]",0.4826,0.5174,0.6732,,,,,,115,9,1,
830,3,212,212,re_activate_from_lost,0.7562,"[965.3, 399.6, 990.9, 476.6]","[965.3, 400.2, 990.7, 475.8]",0.2688,0.7312,0.0354,,,,,,115,9,5,
830,6_revive,186,186,revived,0.7478,"[942.3, 395.6, 969.3, 473.2]",,,,,0.8756,0.7667,0.0671,1.0,0.8756,116,9,52,"[(186, 0.8755667805671692), (190, 0.8084658980369568), (212, 0.7864365577697754), (191, 0.7611398100852966), (185, 0.7487995624542236)]"
830,6_revive,79,79,revived,0.6974,"[1360.1, 391.5, 1383.8, 459.0]",,,,,0.8461,0.7667,0.0509,1.0,0.8461,116,9,28,"[(79, 0.846118688583374), (12, 0.7952169179916382), (71, 0.7762266397476196), (158, 0.7661663293838501), (212, 0.7584560513496399)]"
831,3,173,173,re_activate_from_lost,0.6715,"[574.1, 401.6, 606.5, 496.1]","[574.2, 401.9, 605.7, 494.4]",0.1828,0.8172,0.0729,,,,,,116,9,40,
831,6_revive,191,191,revived,0.7075,"[985.5, 401.6, 1008.5, 473.2]",,,,,0.8252,0.7667,0.0473,1.0,0.8252,117,9,15,"[(191, 0.8251557350158691), (186, 0.7778348922729492), (190, 0.745542585849762), (185, 0.7246912717819214), (212, 0.7130814790725708)]"
831,6_revive,79,79,revived,0.7376,"[1351.4, 395.2, 1375.7, 470.1]",,,,,0.8315,0.7641,0.1128,1.0,0.8315,117,9,30,"[(79, 0.8314622044563293), (135, 0.7186844348907471), (12, 0.7157226800918579), (59, 0.7021760940551758), (71, 0.6965168714523315)]"
832,3,163,163,re_activate_from_lost,0.5813,"[527.2, 441.8, 632.5, 561.9]","[528.6, 441.8, 630.1, 562.6]",0.0637,0.9363,0.064,,,,,,117,11,60,
832,5,191,191,unconfirmed_update,0.6438,"[978.1, 405.0, 1002.4, 477.2]","[980.0, 404.3, 1003.1, 476.4]",0.4879,0.5121,,,,,,,,11,,
832,6_revive,79,79,revived,0.7629,"[1343.2, 400.6, 1367.6, 470.8]",,,,,0.8858,0.7641,0.1705,1.0,0.8858,118,11,31,"[(79, 0.885844349861145), (12, 0.7153689861297607), (54, 0.708095908164978), (71, 0.6987203359603882), (158, 0.6893725395202637)]"
833,5,79,79,unconfirmed_update,0.6104,"[1334.5, 402.0, 1360.1, 470.8]","[1336.9, 401.7, 1360.9, 470.8]",0.497,0.503,,,,,,,,13,,
834,3,183,183,re_activate_from_lost,0.6022,"[749.2, 414.8, 777.6, 495.8]","[749.4, 414.7, 778.0, 494.3]",0.2475,0.7525,0.0394,,,,,,118,21,43,
834,3,212,212,re_activate_from_lost,0.6171,"[930.2, 414.8, 954.5, 489.7]","[930.3, 414.6, 955.5, 489.4]",0.2903,0.7097,0.0326,,,,,,118,21,7,
834,3,195,195,re_activate_from_lost,0.6328,"[518.4, 407.7, 550.8, 496.1]","[517.4, 406.7, 549.0, 496.1]",0.3483,0.6517,0.1015,,,,,,118,21,26,
834,3,202,202,re_activate_from_lost,0.7745,"[1350.0, 401.0, 1378.4, 477.9]","[1351.7, 401.4, 1377.2, 477.3]",0.2309,0.7691,0.0765,,,,,,118,21,20,
834,3,186,186,re_activate_from_lost,0.6655,"[986.9, 407.7, 1012.5, 486.0]","[983.8, 407.1, 1011.7, 485.3]",0.5229,0.4771,0.6825,,,,,,118,21,55,
834,3,184,184,re_activate_from_lost,0.665,"[849.2, 419.9, 869.4, 478.6]","[849.3, 419.4, 870.3, 477.9]",0.2989,0.7011,0.0326,,,,,,118,21,48,
834,3,213,213,re_activate_from_lost,0.5753,"[1501.2, 380.7, 1549.8, 525.2]","[1502.3, 381.9, 1547.9, 525.8]",0.1307,0.8693,0.1041,,,,,,118,21,7,
834,3,191,191,re_activate_from_lost,0.6969,"[961.2, 408.0, 986.9, 487.0]","[961.4, 408.1, 986.6, 486.4]",0.1767,0.8233,0.0525,,,,,,118,21,16,
834,6_new,150,219,margin_failed margin=0.017<0.04,0.7395,"[1180.6, 403.0, 1214.3, 496.1]",,,,,0.7744,0.6818,0.0169,1.0,,119,21,55,"[(150, 0.7743690013885498), (173, 0.7574963569641113), (44, 0.7342444062232971), (185, 0.7264691591262817), (168, 0.7212669849395752)]"
835,3,200,200,re_activate_from_lost,0.6833,"[1277.8, 412.4, 1302.1, 477.2]","[1278.5, 412.3, 1301.1, 477.4]",0.091,0.909,0.0389,,,,,,119,14,21,
835,3,178,178,re_activate_from_lost,0.9048,"[407.0, 445.2, 510.3, 562.6]","[408.7, 445.2, 510.5, 562.3]",0.1321,0.8679,0.0584,,,,,,119,14,59,
835,3,163,163,re_activate_from_lost,0.8676,"[494.1, 453.3, 600.1, 573.4]","[497.0, 453.1, 598.7, 573.3]",0.1003,0.8997,0.0596,,,,,,119,14,61,
835,3,173,173,re_activate_from_lost,0.5882,"[533.2, 402.6, 565.7, 508.6]","[532.1, 401.9, 569.5, 513.1]",0.3711,0.6289,0.0673,,,,,,119,14,43,
835,6_revive,147,147,revived,0.7957,"[334.6, 454.6, 446.2, 560.6]",,,,,0.9078,0.7667,0.0892,1.0,0.9078,119,14,34,"[(147, 0.9078056216239929), (178, 0.8186154365539551), (139, 0.7638920545578003), (164, 0.7620855569839478), (163, 0.7485979795455933)]"
835,6_new,212,220,margin_failed margin=0.019<0.04,0.7173,"[1038.8, 424.2, 1063.1, 487.0]",,,,,0.8072,0.7667,0.0194,1.0,,119,14,9,"[(212, 0.8072249889373779), (186, 0.787788450717926), (158, 0.7865177392959595), (189, 0.7698042392730713), (169, 0.7569762468338013)]"
836,3,214,214,re_activate_from_lost,0.7069,"[1636.2, 392.5, 1692.9, 542.4]","[1641.5, 392.5, 1687.5, 542.5]",0.2091,0.7909,0.0907,,,,,,119,12,5,
836,3,184,184,re_activate_from_lost,0.6929,"[835.7, 420.9, 858.6, 483.0]","[834.6, 421.5, 856.7, 482.9]",0.5065,0.4935,0.6581,,,,,,119,12,49,
837,3,212,212,re_activate_from_lost,0.7124,"[899.8, 420.5, 926.8, 494.1]","[900.8, 420.4, 925.9, 494.1]",0.0789,0.9211,0.042,,,,,,119,16,9,
837,3,200,200,re_activate_from_lost,0.6521,"[1256.2, 410.4, 1283.2, 487.4]","[1256.6, 410.6, 1282.6, 485.1]",0.2924,0.7076,0.0866,,,,,,119,16,22,
837,3,178,178,re_activate_from_lost,0.8696,"[384.1, 446.9, 491.4, 563.0]","[386.4, 446.2, 488.3, 562.6]",0.0879,0.9121,0.0418,,,,,,119,16,60,
837,3,163,163,re_activate_from_lost,0.5915,"[475.9, 453.9, 584.6, 572.7]","[478.2, 453.6, 580.0, 572.7]",0.113,0.887,0.038,,,,,,119,16,62,
837,3,173,173,re_activate_from_lost,0.5987,"[506.3, 413.8, 542.7, 509.0]","[508.2, 411.0, 541.8, 509.3]",0.237,0.763,0.0748,,,,,,119,16,44,
838,3,195,195,re_activate_from_lost,0.6617,"[477.2, 409.7, 506.9, 504.9]","[475.6, 410.1, 508.5, 504.6]",0.1108,0.8892,0.0924,,,,,,119,12,28,
838,3,214,214,re_activate_from_lost,0.7735,"[1624.1, 393.2, 1672.7, 540.3]","[1624.6, 393.6, 1670.2, 541.2]",0.2106,0.7894,0.0852,,,,,,119,12,6,
838,6_revive,147,147,revived,0.8283,"[304.1, 455.6, 404.7, 561.6]",,,,,0.9214,0.7667,0.1245,1.0,0.9214,119,12,35,"[(147, 0.92143714427948), (178, 0.796981155872345), (195, 0.7968912124633789), (164, 0.7859950661659241), (166, 0.7859504222869873)]"
838,6_new,140,221,margin_failed margin=0.028<0.04,0.7373,"[89.5, 408.4, 135.1, 536.0]",,,,,0.8269,0.7352,0.0278,1.0,,119,12,105,"[(140, 0.826859176158905), (173, 0.799083948135376), (158, 0.7858362197875977), (188, 0.7747809886932373), (179, 0.7565710544586182)]"
839,3,166,166,re_activate_from_lost,0.6412,"[520.8, 463.4, 622.7, 581.5]","[524.9, 463.3, 618.8, 581.4]",0.224,0.776,0.048,,,,,,119,14,20,
839,3,183,183,re_activate_from_lost,0.8043,"[695.9, 423.9, 721.6, 490.7]","[696.4, 424.0, 721.0, 492.0]",0.2711,0.7289,0.08,,,,,,119,14,44,
839,3,191,191,re_activate_from_lost,0.7506,"[909.9, 418.2, 932.9, 491.7]","[909.3, 418.4, 933.1, 492.6]",0.1433,0.8567,0.0534,,,,,,119,14,20,
839,3,184,184,re_activate_from_lost,0.769,"[793.8, 431.0, 812.7, 491.7]","[793.3, 429.9, 814.8, 490.4]",0.4151,0.5849,0.0813,,,,,,119,14,51,
839,3,212,212,re_activate_from_lost,0.6689,"[881.6, 420.2, 907.2, 497.1]","[880.7, 420.9, 906.6, 497.2]",0.2804,0.7196,0.0349,,,,,,119,14,10,
839,3,200,200,re_activate_from_lost,0.7039,"[1234.6, 413.8, 1257.5, 480.6]","[1234.4, 413.7, 1258.4, 482.5]",0.2289,0.7711,0.0577,,,,,,119,14,23,
839,5,147,147,unconfirmed_update,0.8756,"[292.8, 457.3, 389.5, 561.3]","[294.3, 457.0, 393.3, 561.3]",0.2499,0.7501,,,,,,,,14,,
839,5,221,221,unconfirmed_update,0.8296,"[69.8, 410.1, 120.7, 537.0]","[75.9, 409.7, 121.4, 536.8]",0.5303,0.4697,,,,,,,,14,,
839,6_revive,164,164,revived,0.8205,"[204.9, 439.1, 312.5, 566.7]",,,,,0.8519,0.65,0.1195,1.0,0.8519,119,14,35,"[(164, 0.8518881797790527), (12, 0.7323952913284302), (147, 0.7242690324783325), (178, 0.7150300145149231), (158, 0.7094685435295105)]"
839,6_revive,184,184,revived,0.6714,"[805.3, 424.9, 824.2, 486.3]","[793.3, 429.9, 814.8, 490.4]",0.7207,0.2793,,0.9432,0.7667,0.2637,1.0,0.9432,119,14,52,"[(184, 0.9431597590446472), (186, 0.6794613599777222), (64, 0.6548649072647095), (190, 0.6434155702590942), (59, 0.6430495381355286)]"
840,3,210,210,re_activate_from_lost,0.7101,"[159.2, 420.5, 199.1, 518.4]","[162.4, 420.3, 196.6, 518.4]",0.5605,0.4395,0.6879,,,,,,119,8,6,
840,5,164,164,unconfirmed_update,0.8049,"[185.5, 447.5, 295.8, 569.0]","[192.4, 445.8, 296.1, 568.6]",0.3355,0.6645,,,,,,,,8,,
840,6_new,202,222,margin_failed margin=0.031<0.04,0.7817,"[1181.9, 416.5, 1204.9, 487.4]",,,,,0.8156,0.7667,0.0311,1.0,,119,8,27,"[(202, 0.8156343698501587), (140, 0.784521222114563), (188, 0.7712288498878479), (173, 0.7683241963386536), (180, 0.7415198087692261)]"
840,6_new,168,223,margin_failed margin=0.013<0.04,0.7782,"[1130.6, 415.1, 1152.2, 485.3]",,,,,0.7773,0.7667,0.0133,1.0,,119,8,20,"[(168, 0.7772754430770874), (12, 0.763994574546814), (189, 0.7614493370056152), (185, 0.7538924217224121), (158, 0.7534278631210327)]"
840,6_revive,184,184,revived,0.7774,"[791.1, 426.6, 811.4, 490.1]",,,,,0.9354,0.7667,0.1997,1.0,0.9354,119,8,53,"[(184, 0.9354138374328613), (186, 0.7357441782951355), (64, 0.7243771553039551), (79, 0.714372992515564), (136, 0.7045396566390991)]"
840,6_revive,79,79,revived,0.7718,"[1249.4, 417.8, 1271.0, 482.6]",,,,,0.8948,0.7641,0.1107,1.0,0.8948,119,8,39,"[(79, 0.8948051929473877), (158, 0.7840612530708313), (200, 0.7777451276779175), (12, 0.7738068103790283), (44, 0.7735867500305176)]"
840,6_revive,210,210,revived,0.6986,"[130.2, 421.5, 168.2, 518.7]","[162.4, 420.3, 196.6, 518.4]",0.9147,0.0853,,0.8021,0.7667,0.0368,1.0,0.8021,119,8,7,"[(210, 0.8021005392074585), (185, 0.7652694582939148), (135, 0.7627413272857666), (168, 0.748060941696167), (158, 0.7442134618759155)]"
841,3,188,188,re_activate_from_lost,0.6428,"[504.6, 422.2, 532.9, 500.5]","[505.4, 422.2, 532.0, 500.5]",0.2076,0.7924,0.0607,,,,,,119,8,12,
841,5,210,210,unconfirmed_update,0.7035,"[140.5, 419.9, 182.9, 522.5]","[139.4, 420.2, 179.0, 521.7]",0.4977,0.5023,,,,,,,,8,,
841,6_new,202,224,margin_failed margin=0.007<0.04,0.8195,"[1169.1, 414.8, 1193.4, 489.0]",,,,,0.8475,0.7667,0.0072,1.0,,119,8,28,"[(202, 0.8474884033203125), (140, 0.8403257131576538), (188, 0.8112237453460693), (173, 0.7822248935699463), (180, 0.7677305936813354)]"
841,6_revive,164,164,revived,0.7946,"[167.2, 457.0, 271.9, 569.7]",,,,,0.8247,0.65,0.1329,1.0,0.8247,119,8,37,"[(164, 0.8247267007827759), (124, 0.6918209791183472), (209, 0.6702358722686768), (12, 0.659249484539032), (59, 0.6574358940124512)]"
841,6_revive,210,210,revived,0.7279,"[116.4, 420.9, 154.1, 522.8]",,,,,0.8441,0.7667,0.0815,1.0,0.8441,119,8,8,"[(210, 0.8441064357757568), (185, 0.7625617980957031), (135, 0.7545785307884216), (158, 0.752862274646759), (180, 0.7432267665863037)]"
841,6_revive,79,79,revived,0.7069,"[1236.6, 418.5, 1256.9, 486.0]",,,,,0.898,0.7641,0.09,1.0,0.898,119,8,41,"[(79, 0.8980206251144409), (12, 0.8080108165740967), (71, 0.7918954491615295), (158, 0.782133936882019), (44, 0.7550824284553528)]"
841,6_new,189,225,margin_failed margin=0.022<0.04,0.7061,"[525.5, 423.6, 553.2, 499.2]",,,,,0.8634,0.7667,0.0223,1.0,,119,8,13,"[(189, 0.8633553981781006), (158, 0.8410360813140869), (180, 0.8368548154830933), (195, 0.8351777791976929), (185, 0.8243722915649414)]"
841,6_new,168,226,gate_failed sim=0.719<theta=0.767,0.6756,"[1119.8, 415.8, 1141.4, 484.7]",,,,,0.7189,0.7667,0.0062,1.0,,119,8,20,"[(168, 0.7188514471054077), (12, 0.712604284286499), (158, 0.7080264687538147), (44, 0.7064921855926514), (195, 0.6991013288497925)]"
842,6_new,202,227,margin_failed margin=0.027<0.04,0.7818,"[1157.6, 415.1, 1183.3, 493.4]",,,,,0.8134,0.7667,0.0266,1.0,,119,7,29,"[(202, 0.8134264945983887), (140, 0.7868438959121704), (188, 0.7776365280151367), (79, 0.7562143802642822), (180, 0.7485024929046631)]"
842,6_revive,79,79,revived,0.7312,"[1224.5, 417.5, 1247.4, 490.4]",,,,,0.9118,0.7641,0.1464,1.0,0.9118,119,7,43,"[(79, 0.911770761013031), (71, 0.7654098868370056), (12, 0.7643164396286011), (158, 0.7638000249862671), (44, 0.7392333745956421)]"
842,6_new,184,228,margin_failed margin=0.026<0.04,0.725,"[754.0, 430.3, 776.9, 493.8]",,,,,0.8333,0.7667,0.0263,1.0,,119,7,54,"[(184, 0.8333166241645813), (64, 0.8070420026779175), (186, 0.7766260504722595), (212, 0.75016850233078), (136, 0.7468560934066772)]"
842,6_revive,164,164,revived,0.7181,"[154.7, 458.3, 268.1, 571.7]",,,,,0.8382,0.65,0.1263,1.0,0.8382,119,7,39,"[(164, 0.8381530046463013), (12, 0.7118636965751648), (158, 0.6852915287017822), (59, 0.6843100190162659), (67, 0.6767489910125732)]"
842,6_revive,184,184,revived,0.7043,"[769.5, 427.6, 789.8, 493.8]",,,,,0.8977,0.7667,0.1792,1.0,0.8977,119,7,54,"[(184, 0.8976560235023499), (186, 0.7185031175613403), (64, 0.6869137287139893), (190, 0.6763585209846497), (59, 0.6707913875579834)]"
842,6_revive,210,210,revived,0.688,"[101.2, 423.2, 140.4, 521.1]",,,,,0.8802,0.7667,0.084,1.0,0.8802,119,7,10,"[(210, 0.8802070617675781), (158, 0.7961595058441162), (180, 0.7690610885620117), (185, 0.7637162208557129), (135, 0.7553796768188477)]"
842,6_new,215,229,margin_failed margin=0.034<0.04,0.6713,"[1362.2, 402.6, 1402.7, 530.9]",,,,,0.7577,0.7302,0.0342,1.0,,119,7,15,"[(215, 0.7576758861541748), (213, 0.7234556674957275), (207, 0.7206772565841675), (120, 0.7108683586120605), (117, 0.6919548511505127)]"
843,3,195,195,re_activate_from_lost,0.6077,"[415.1, 413.8, 447.5, 515.0]","[413.3, 414.1, 449.1, 516.1]",0.1715,0.8285,0.1445,,,,,,119,10,32,
843,5,227,227,unconfirmed_update,0.8091,"[1148.2, 415.5, 1173.8, 495.8]","[1149.8, 415.4, 1176.0, 495.3]",0.5499,0.4501,,,,,,,,10,,
843,5,228,228,unconfirmed_update,0.743,"[758.0, 428.0, 778.3, 498.2]","[755.2, 428.4, 780.0, 497.3]",0.2856,0.7144,,,,,,,,10,,
843,5,229,229,unconfirmed_update,0.6881,"[1354.1, 403.7, 1393.2, 531.2]","[1355.2, 403.4, 1395.5, 531.2]",0.3667,0.6333,,,,,,,,10,,
843,6_revive,79,79,revived,0.6924,"[1213.0, 419.2, 1235.9, 492.1]",,,,,0.9102,0.7641,0.0998,1.0,0.9102,119,10,45,"[(79, 0.9102250933647156), (12, 0.8104648590087891), (71, 0.80293869972229), (158, 0.7925727963447571), (44, 0.7782254219055176)]"
843,6_revive,184,184,revived,0.6799,"[744.5, 431.0, 766.1, 498.5]",,,,,0.848,0.7667,0.0634,1.0,0.848,119,10,55,"[(184, 0.8480005860328674), (64, 0.7846007347106934), (136, 0.7661901712417603), (186, 0.7586655020713806), (59, 0.7445675134658813)]"
844,6_revive,79,79,revived,0.7258,"[1204.2, 419.2, 1225.8, 488.0]",,,,,0.9043,0.7641,0.0978,1.0,0.9043,120,9,47,"[(79, 0.9043483734130859), (12, 0.8065900802612305), (71, 0.7974423170089722), (158, 0.7962449789047241), (44, 0.7946743965148926)]"
844,6_new,186,230,margin_failed margin=0.026<0.04,0.7251,"[808.0, 416.5, 835.0, 502.2]",,,,,0.8589,0.7667,0.0262,1.0,,120,9,66,"[(186, 0.8589328527450562), (212, 0.8327317237854004), (185, 0.8175951242446899), (191, 0.7968941926956177), (150, 0.7966358661651611)]"
844,6_new,158,231,margin_failed margin=0.004<0.04,0.688,"[487.4, 425.6, 515.0, 503.2]",,,,,0.8287,0.7667,0.004,1.0,,120,9,14,"[(158, 0.8286583423614502), (12, 0.8246843814849854), (71, 0.8113483190536499), (189, 0.8044825792312622), (180, 0.8034664392471313)]"
844,6_new,12,232,margin_failed margin=0.013<0.04,0.6845,"[1088.8, 417.2, 1110.4, 482.0]",,,,,0.7527,0.6742,0.013,1.0,,120,9,261,"[(12, 0.7526589035987854), (168, 0.7397012114524841), (135, 0.7322567701339722), (195, 0.7310994267463684), (158, 0.7160878777503967)]"
845,3,210,210,re_activate_from_lost,0.7967,"[64.0, 421.9, 158.8, 575.1]","[81.0, 422.4, 140.1, 569.2]",0.6605,0.3395,0.7295,,,,,,120,11,12,
845,6_revive,79,79,revived,0.7179,"[1194.8, 420.9, 1216.4, 483.0]",,,,,0.9182,0.7641,0.1925,1.0,0.9182,120,11,49,"[(79, 0.9181579947471619), (71, 0.7256340980529785), (44, 0.7254279851913452), (12, 0.7252296209335327), (158, 0.711471676826477)]"
845,6_new,158,233,margin_failed margin=0.022<0.04,0.7093,"[476.6, 426.6, 502.9, 501.5]",,,,,0.8362,0.7667,0.022,1.0,,120,11,14,"[(158, 0.8361868858337402), (189, 0.8141697645187378), (168, 0.8136820793151855), (188, 0.8076901435852051), (180, 0.8053470849990845)]"
845,6_revive,184,184,revived,0.6855,"[578.8, 430.7, 603.1, 499.5]",,,,,0.8771,0.7667,0.1107,1.0,0.8771,120,11,56,"[(184, 0.8771404027938843), (136, 0.7664737701416016), (131, 0.743833601474762), (117, 0.7425903081893921), (64, 0.7359548807144165)]"
845,6_revive,79,79,revived,0.6749,"[1078.7, 416.1, 1100.2, 487.0]",,,,,0.7973,0.7641,0.0501,1.0,0.7973,120,11,50,"[(79, 0.797295093536377), (54, 0.7471590042114258), (12, 0.7413334846496582), (168, 0.7410831451416016), (44, 0.7386918663978577)]"
846,3,202,202,re_activate_from_lost,0.761,"[1242.7, 405.7, 1272.4, 497.5]","[1242.3, 405.8, 1271.7, 495.6]",0.2322,0.7678,0.0598,,,,,,120,13,31,
847,3,163,163,re_activate_from_lost,0.766,"[341.6, 464.4, 455.0, 588.6]","[344.0, 464.4, 453.7, 588.5]",0.0699,0.9301,0.051,,,,,,120,14,70,
847,3,183,183,re_activate_from_lost,0.7258,"[601.1, 425.2, 629.4, 506.3]","[600.6, 425.8, 629.8, 506.1]",0.06,0.94,0.0925,,,,,,120,14,51,
847,3,212,212,re_activate_from_lost,0.5806,"[798.5, 428.6, 822.8, 502.2]","[798.3, 428.9, 823.3, 502.8]",0.0966,0.9034,0.0836,,,,,,120,14,17,
847,6_new,158,234,margin_failed margin=0.003<0.04,0.7175,"[452.6, 428.3, 480.3, 507.3]",,,,,0.814,0.7667,0.0028,1.0,,120,14,14,"[(158, 0.8139731884002686), (180, 0.8111665844917297), (168, 0.8107211589813232), (189, 0.8001246452331543), (12, 0.7997168302536011)]"
848,6_new,158,235,margin_failed margin=0.012<0.04,0.6886,"[442.8, 429.3, 467.8, 504.2]",,,,,0.8332,0.7667,0.0116,1.0,,123,12,14,"[(158, 0.8331766724586487), (12, 0.8216114044189453), (168, 0.8190038800239563), (195, 0.8091651201248169), (185, 0.8075058460235596)]"
849,6_revive,164,164,revived,0.7251,"[101.1, 464.1, 184.1, 578.8]",,,,,0.8586,0.65,0.0986,1.0,0.8586,123,14,45,"[(164, 0.8586194515228271), (12, 0.7599963545799255), (147, 0.7181236743927002), (71, 0.7171460390090942), (158, 0.710700273513794)]"
849,6_revive,164,164,revived,0.7004,"[65.9, 466.4, 179.0, 582.5]",,,,,0.8378,0.65,0.135,1.0,0.8378,123,14,46,"[(164, 0.8378233909606934), (12, 0.7028440237045288), (59, 0.6962120532989502), (158, 0.6957698464393616), (71, 0.6802443265914917)]"
850,3,173,173,re_activate_from_lost,0.7705,"[346.6, 428.6, 379.7, 530.5]","[346.0, 428.9, 380.2, 530.2]",0.1208,0.8792,0.0898,,,,,,123,17,52,
850,3,191,191,re_activate_from_lost,0.6357,"[801.9, 426.9, 827.6, 503.2]","[802.8, 426.7, 826.6, 502.6]",0.1409,0.8591,0.0731,,,,,,123,17,30,
850,5,164,164,unconfirmed_update,0.7057,"[93.3, 440.1, 176.5, 578.5]","[88.2, 444.9, 184.7, 578.5]",0.3045,0.6955,,,,,,,,17,,
852,3,166,166,re_activate_from_lost,0.5927,"[379.7, 471.8, 489.0, 601.4]","[383.0, 471.9, 485.4, 601.3]",0.1961,0.8039,0.067,,,,,,123,17,23,
852,3,212,212,re_activate_from_lost,0.6064,"[761.4, 432.0, 788.4, 507.6]","[762.2, 432.2, 787.9, 507.6]",0.1748,0.8252,0.0657,,,,,,123,17,18,
852,3,214,214,re_activate_from_lost,0.5755,"[1494.5, 396.2, 1543.1, 542.7]","[1494.1, 396.2, 1543.2, 543.7]",0.0851,0.9149,0.0864,,,,,,123,17,18,
852,3,191,191,re_activate_from_lost,0.7276,"[791.8, 430.0, 817.4, 505.6]","[792.6, 429.6, 816.5, 505.3]",0.1057,0.8943,0.0967,,,,,,123,17,31,
852,6_revive,79,79,revived,0.6986,"[1022.6, 423.2, 1049.6, 500.9]",,,,,0.8603,0.7641,0.0839,1.0,0.8603,123,17,58,"[(79, 0.8603253960609436), (212, 0.7764682173728943), (54, 0.7342209219932556), (12, 0.7262668609619141), (158, 0.7100152373313904)]"
853,3,186,186,re_activate_from_lost,0.7219,"[832.3, 424.2, 859.3, 508.6]","[830.7, 424.4, 860.6, 508.6]",0.1748,0.8252,0.0853,,,,,,123,15,68,
853,3,227,227,re_activate_from_lost,0.7535,"[1073.9, 421.9, 1099.6, 503.6]","[1073.7, 421.8, 1100.1, 503.1]",0.2632,0.7368,0.067,,,,,,123,15,5,
853,3,228,228,re_activate_from_lost,0.5891,"[679.7, 439.1, 701.3, 507.3]","[678.5, 438.9, 702.4, 506.8]",0.1893,0.8107,0.0288,,,,,,123,15,5,
853,3,183,183,re_activate_from_lost,0.6643,"[558.2, 435.4, 585.9, 513.0]","[557.9, 435.3, 585.9, 512.5]",0.1491,0.8509,0.1,,,,,,123,15,54,
853,3,200,200,re_activate_from_lost,0.7617,"[1115.1, 425.2, 1136.7, 496.1]","[1114.9, 425.2, 1137.4, 496.2]",0.1051,0.8949,0.0735,,,,,,123,15,36,
853,3,173,173,re_activate_from_lost,0.7903,"[324.2, 433.7, 356.7, 535.6]","[323.4, 433.9, 357.6, 536.2]",0.0969,0.9031,0.0813,,,,,,123,15,54,
853,6_new,185,236,margin_failed margin=0.015<0.04,0.7454,"[401.0, 438.8, 428.6, 515.0]","[377.3, 418.9, 408.3, 513.9]",0.8777,0.1223,,0.8587,0.7667,0.0153,1.0,,123,15,47,"[(185, 0.8586514592170715), (158, 0.8433855175971985), (195, 0.8370612263679504), (189, 0.8248273730278015), (12, 0.811042845249176)]"
853,6_new,158,237,margin_failed margin=0.017<0.04,0.6958,"[1137.4, 428.6, 1157.6, 493.4]",,,,,0.8523,0.7667,0.0166,1.0,,123,15,14,"[(158, 0.852289617061615), (12, 0.8357324600219727), (79, 0.8100493550300598), (168, 0.8005852103233337), (180, 0.7944335341453552)]"
853,6_new,184,238,margin_failed margin=0.033<0.04,0.7923,"[521.1, 439.8, 547.4, 514.7]",,,,,0.8804,0.7667,0.0331,1.0,,123,15,57,"[(184, 0.8804050087928772), (228, 0.8473392128944397), (136, 0.7386609315872192), (64, 0.7259054183959961), (117, 0.7187992334365845)]"
854,3,212,212,re_activate_from_lost,0.6088,"[756.7, 438.8, 781.0, 509.6]","[756.3, 437.8, 780.8, 509.7]",0.1645,0.8355,0.0621,,,,,,123,13,19,
854,5,236,236,unconfirmed_update,0.7767,"[396.6, 438.4, 423.6, 519.4]","[396.5, 438.5, 425.5, 518.5]",0.3297,0.6703,,,,,,,,13,,
854,5,237,237,unconfirmed_update,0.5818,"[1133.3, 428.3, 1153.6, 488.4]","[1134.7, 428.4, 1153.8, 489.4]",0.38,0.62,,,,,,,,13,,
854,5,238,238,unconfirmed_update,0.7314,"[517.0, 440.1, 544.0, 514.4]","[518.2, 440.0, 544.4, 514.4]",0.2504,0.7496,,,,,,,,13,,
854,6_new,210,239,margin_failed margin=0.030<0.04,0.6869,"[-5.0, 437.4, 40.4, 560.9]","[-30.8, 439.0, 15.3, 556.4]",0.7245,0.2755,,0.8118,0.7667,0.0302,1.0,,123,13,20,"[(210, 0.8117892146110535), (168, 0.7815950512886047), (180, 0.7686766982078552), (169, 0.7653742432594299), (158, 0.7603716850280762)]"
855,3,228,228,re_activate_from_lost,0.6408,"[674.3, 437.1, 696.6, 504.6]","[673.4, 437.3, 697.1, 505.0]",0.1163,0.8837,0.0366,,,,,,123,13,6,
