frame,stage,old_id,new_id,reason,det_score,det_box,track_box,iou_cost,iou_overlap,fused_cost,cosine_sim,cosine_theta,cosine_margin,feat_norm,feat_mean_sim,n_registry,n_lost,n_enrolments,all_sims_top5
623,6_new,49,470,margin_failed margin=0.026<0.03,0.694,"[1707.8, 502.5, 1732.1, 565.3]",,,,,0.8021,0.742,0.0258,1.0,,157,14,32,"[(49, 0.8020609617233276), (410, 0.7762233018875122), (47, 0.7747452259063721), (110, 0.7723780274391174), (41, 0.770194947719574)]"
624,5,470,470,unconfirmed_update,0.7969,"[1711.8, 506.3, 1736.1, 568.4]","[1711.1, 505.5, 1735.2, 567.7]",0.3494,0.6506,,,,,,,,12,,
624,6_new,314,471,margin_failed margin=0.022<0.03,0.7938,"[1141.4, 560.2, 1188.7, 669.6]",,,,,0.6599,0.65,0.0216,1.0,,157,12,214,"[(314, 0.6598602533340454), (444, 0.6382291316986084), (1, 0.6303497552871704), (232, 0.6224304437637329), (447, 0.6019158959388733)]"
624,6_revive,419,419,revived,0.7348,"[1838.7, 605.8, 1884.6, 714.8]",,,,,0.8371,0.65,0.1232,1.0,0.8371,157,12,90,"[(419, 0.83711838722229), (426, 0.713939905166626), (18, 0.6826730966567993), (434, 0.6543781757354736), (431, 0.6428669691085815)]"
625,3,465,465,re_activate_from_lost,0.6446,"[1140.1, 497.1, 1159.0, 557.9]","[1139.1, 498.9, 1160.1, 558.4]",0.2061,0.7939,0.4882,,,,,,157,13,2,
626,6_new,119,472,margin_failed margin=0.004<0.03,0.7044,"[1614.6, 503.2, 1630.8, 543.0]",,,,,0.8354,0.75,0.0038,1.0,,158,11,13,"[(119, 0.8353996276855469), (439, 0.8316342830657959), (68, 0.8188118934631348), (8, 0.8125491738319397), (13, 0.8115747570991516)]"
627,3,450,450,re_activate_from_lost,0.5999,"[1255.5, 499.2, 1271.7, 543.7]","[1255.3, 499.2, 1271.9, 543.7]",0.287,0.713,0.5723,,,,,,158,12,4,
627,3,439,439,re_activate_from_lost,0.6749,"[1393.2, 510.6, 1417.5, 578.8]","[1391.7, 510.7, 1419.2, 578.8]",0.1957,0.8043,0.4572,,,,,,158,12,61,
627,5,472,472,unconfirmed_update,0.6586,"[1616.0, 502.5, 1632.2, 544.4]","[1615.4, 502.7, 1632.2, 544.1]",0.1918,0.8082,,,,,,,,12,,
628,3,392,392,re_activate_from_lost,0.6525,"[440.1, 512.0, 469.1, 603.1]","[439.3, 512.1, 470.0, 603.1]",0.4212,0.5788,0.1476,,,,,,159,13,87,
628,3,459,459,re_activate_from_lost,0.6241,"[1235.9, 491.1, 1254.8, 543.7]","[1235.5, 491.1, 1255.3, 543.7]",0.2091,0.7909,0.1153,,,,,,159,13,5,
628,3,453,453,re_activate_from_lost,0.7858,"[546.8, 511.0, 581.2, 591.3]","[548.4, 511.0, 579.8, 591.4]",0.4044,0.5956,0.1354,,,,,,159,13,19,
628,3,366,366,re_activate_from_lost,0.9264,"[1567.4, 552.5, 1621.4, 682.8]","[1567.1, 552.8, 1623.0, 682.7]",0.1202,0.8798,0.102,,,,,,159,13,203,
629,3,461,461,re_activate_from_lost,0.6878,"[1668.6, 512.3, 1690.2, 566.3]","[1668.0, 513.0, 1689.7, 566.2]",0.2696,0.7304,0.071,,,,,,159,12,16,
630,6_new,103,473,margin_failed margin=0.019<0.03,0.72,"[1607.9, 504.9, 1624.1, 546.1]",,,,,0.8037,0.65,0.0189,1.0,,159,13,289,"[(103, 0.8037068843841553), (130, 0.7848228216171265), (437, 0.7815212607383728), (450, 0.7780923843383789), (34, 0.7724649310112)]"
631,3,392,392,re_activate_from_lost,0.5917,"[432.3, 507.9, 468.8, 607.2]","[433.1, 508.7, 466.8, 606.7]",0.2663,0.7337,0.5659,,,,,,159,14,88,
631,3,459,459,re_activate_from_lost,0.7143,"[1238.0, 494.1, 1258.2, 546.8]","[1237.9, 494.0, 1257.9, 546.7]",0.127,0.873,0.0788,,,,,,159,14,6,
631,5,473,473,unconfirmed_update,0.7072,"[1609.2, 503.6, 1625.4, 545.4]","[1608.8, 503.8, 1625.2, 545.5]",0.1912,0.8088,,,,,,,,14,,
632,3,470,470,re_activate_from_lost,0.5916,"[1721.2, 513.3, 1745.6, 570.7]","[1722.3, 513.4, 1744.6, 570.9]",0.2337,0.7663,0.5467,,,,,,159,11,2,
632,6_new,41,474,margin_failed margin=0.002<0.03,0.6922,"[1544.4, 515.4, 1568.7, 583.5]",,,,,0.7632,0.7272,0.0018,1.0,,159,11,61,"[(41, 0.7632212042808533), (439, 0.7613928914070129), (392, 0.7506324052810669), (461, 0.7491544485092163), (103, 0.7476785182952881)]"
634,3,453,453,re_activate_from_lost,0.6205,"[533.9, 512.0, 570.4, 603.1]","[534.2, 511.8, 570.2, 602.1]",0.248,0.752,0.115,,,,,,159,13,21,
634,3,366,366,re_activate_from_lost,0.9479,"[1594.4, 560.2, 1643.0, 694.6]","[1590.7, 560.9, 1646.3, 694.5]",0.142,0.858,0.0937,,,,,,159,13,207,
635,3,472,472,re_activate_from_lost,0.6349,"[1624.1, 508.6, 1643.0, 551.8]","[1624.7, 508.6, 1642.4, 551.8]",0.4987,0.5013,0.6817,,,,,,159,11,0,
635,3,470,470,re_activate_from_lost,0.5895,"[1724.0, 518.7, 1748.2, 573.4]","[1725.4, 518.4, 1747.1, 573.3]",0.1402,0.8598,0.4932,,,,,,159,11,3,
635,3,232,232,re_activate_from_lost,0.6821,"[1763.1, 602.4, 1800.9, 718.2]","[1761.0, 601.8, 1802.4, 717.5]",0.1418,0.8582,0.4147,,,,,,159,11,246,
638,3,470,470,re_activate_from_lost,0.6496,"[1729.4, 522.8, 1751.0, 578.1]","[1729.1, 522.8, 1750.9, 578.1]",0.1305,0.8695,0.4351,,,,,,160,11,4,
638,6_new,444,475,gate_failed sim=0.683<theta=0.750,0.746,"[1155.6, 545.1, 1200.2, 653.7]",,,,,0.6833,0.75,0.0287,1.0,,161,11,73,"[(444, 0.6832671165466309), (314, 0.6545509099960327), (447, 0.6457998752593994), (371, 0.6424842476844788), (103, 0.608831524848938)]"
639,3,364,364,re_activate_from_lost,0.8645,"[1787.4, 591.3, 1836.0, 729.7]","[1786.6, 593.1, 1838.4, 729.2]",0.3023,0.6977,0.1363,,,,,,161,10,211,
639,6_new,120,476,gate_failed sim=0.727<theta=0.750,0.7183,"[1279.1, 498.2, 1294.0, 529.2]",,,,,0.7273,0.75,0.0268,1.0,,162,10,27,"[(120, 0.7273215651512146), (64, 0.70052170753479), (65, 0.692533552646637), (68, 0.6863325834274292), (314, 0.6721192598342896)]"
639,6_new,439,477,margin_failed margin=0.003<0.03,0.7625,"[1741.5, 517.7, 1765.8, 581.9]",,,,,0.8184,0.6805,0.0031,1.0,,162,10,74,"[(439, 0.8183944225311279), (464, 0.8152552247047424), (470, 0.8088549971580505), (419, 0.801403820514679), (259, 0.7844998240470886)]"
640,5,476,476,unconfirmed_update,0.8277,"[1279.8, 499.8, 1296.0, 531.6]","[1280.1, 499.5, 1295.2, 531.1]",0.2552,0.7448,,,,,,,,10,,
641,3,470,470,re_activate_from_lost,0.6703,"[1730.7, 524.5, 1752.3, 578.5]","[1730.8, 524.2, 1752.2, 578.4]",0.0587,0.9413,0.0488,,,,,,162,10,5,
641,6_revive,468,468,revived,0.8031,"[1622.7, 567.3, 1663.2, 691.9]",,,,,0.8746,0.75,0.0986,1.0,0.8746,162,10,13,"[(468, 0.8745712041854858), (366, 0.7759743928909302), (55, 0.7208225727081299), (7, 0.6799816489219666), (449, 0.6656630039215088)]"
642,3,232,232,re_activate_from_lost,0.6215,"[1802.2, 614.9, 1850.9, 744.5]","[1802.8, 612.4, 1849.1, 743.6]",0.3178,0.6822,0.1366,,,,,,162,9,250,
643,3,436,436,re_activate_from_lost,0.5954,"[1657.8, 527.9, 1679.4, 581.2]","[1657.6, 527.8, 1679.8, 581.2]",0.2068,0.7932,0.0922,,,,,,162,9,62,
643,6_new,470,478,margin_failed margin=0.013<0.03,0.711,"[1748.2, 519.4, 1772.6, 582.9]",,,,,0.8316,0.75,0.0132,1.0,,162,9,8,"[(470, 0.8316292762756348), (439, 0.8184521794319153), (464, 0.8150617480278015), (41, 0.7953435182571411), (109, 0.7901389598846436)]"
643,6_new,466,479,margin_failed margin=0.012<0.03,0.6846,"[8.1, 519.1, 45.2, 623.7]",,,,,0.8508,0.75,0.0117,1.0,,162,9,26,"[(466, 0.850764274597168), (18, 0.839093804359436), (19, 0.7480988502502441), (380, 0.7454477548599243), (10, 0.7440815567970276)]"
644,3,462,462,re_activate_from_lost,0.757,"[286.2, 526.2, 325.7, 619.3]","[289.3, 526.0, 322.5, 619.1]",0.6153,0.3847,0.7088,,,,,,162,10,7,
644,3,232,232,re_activate_from_lost,0.7038,"[1823.9, 615.6, 1867.1, 746.6]","[1821.1, 615.8, 1866.9, 746.6]",0.2932,0.7068,0.5026,,,,,,162,10,251,
644,6_new,103,480,margin_failed margin=0.028<0.03,0.6836,"[1386.5, 489.4, 1408.1, 547.4]",,,,,0.8179,0.65,0.0283,1.0,,162,10,289,"[(103, 0.8179063200950623), (130, 0.7895697951316833), (18, 0.7812390327453613), (64, 0.778287410736084), (259, 0.774479866027832)]"
644,6_revive,468,468,revived,0.7252,"[1634.9, 572.4, 1678.1, 698.0]",,,,,0.9014,0.75,0.0929,1.0,0.9014,162,10,14,"[(468, 0.9013983011245728), (366, 0.8084557056427002), (55, 0.7309927940368652), (7, 0.6895895004272461), (449, 0.6649709343910217)]"
645,3,438,438,re_activate_from_lost,0.7428,"[1883.3, 596.0, 1929.2, 746.6]","[1875.6, 596.4, 1930.5, 746.1]",0.6986,0.3014,0.7761,,,,,,162,8,92,
645,5,480,480,unconfirmed_update,0.6467,"[1386.5, 489.4, 1408.1, 546.1]","[1386.6, 489.4, 1407.9, 546.3]",0.0233,0.9767,,,,,,,,8,,
645,5,468,468,unconfirmed_update,0.693,"[1634.9, 569.0, 1680.8, 698.6]","[1635.4, 569.7, 1679.7, 698.5]",0.0882,0.9118,,,,,,,,8,,
646,3,452,452,re_activate_from_lost,0.8669,"[289.7, 505.9, 322.5, 597.0]","[290.2, 505.9, 322.1, 597.0]",0.2796,0.7204,0.3755,,,,,,163,9,35,
646,6_new,68,481,margin_failed margin=0.017<0.03,0.7238,"[148.8, 522.1, 181.6, 616.6]",,,,,0.8124,0.708,0.0165,1.0,,163,9,148,"[(68, 0.8123652338981628), (392, 0.795846164226532), (103, 0.7937825918197632), (18, 0.782419741153717), (230, 0.7790065407752991)]"
647,3,461,461,re_activate_from_lost,0.7548,"[1687.5, 521.8, 1709.1, 577.8]","[1686.4, 521.4, 1709.3, 578.0]",0.2013,0.7987,0.1026,,,,,,163,11,33,
647,3,436,436,re_activate_from_lost,0.6112,"[1660.5, 526.8, 1682.1, 580.8]","[1660.5, 527.1, 1682.4, 580.9]",0.0883,0.9117,0.0974,,,,,,163,11,65,
647,5,481,481,unconfirmed_update,0.7735,"[141.8, 525.8, 173.8, 619.0]","[143.1, 525.1, 175.5, 618.5]",0.4021,0.5979,,,,,,,,11,,
648,3,450,450,re_activate_from_lost,0.7497,"[1260.2, 510.0, 1279.1, 557.9]","[1260.3, 510.3, 1279.0, 558.0]",0.0726,0.9274,0.0495,,,,,,163,13,24,
649,3,470,470,re_activate_from_lost,0.5974,"[1738.8, 515.7, 1763.1, 575.8]","[1739.5, 516.6, 1762.5, 576.1]",0.1724,0.8276,0.0579,,,,,,163,15,12,
649,3,436,436,re_activate_from_lost,0.6786,"[1664.6, 525.8, 1683.5, 579.8]","[1663.2, 525.7, 1684.7, 579.6]",0.1612,0.8388,0.0724,,,,,,163,15,66,
651,3,473,473,re_activate_from_lost,0.6112,"[1624.1, 510.0, 1640.2, 553.2]","[1623.7, 509.9, 1640.7, 553.1]",0.1584,0.8416,0.0996,,,,,,163,14,13,
651,3,232,232,re_activate_from_lost,0.8465,"[1867.1, 607.8, 1929.2, 752.0]","[1871.9, 608.4, 1923.9, 751.8]",0.3301,0.6699,0.1353,,,,,,163,14,252,
652,3,476,476,re_activate_from_lost,0.5897,"[1291.3, 498.8, 1306.1, 531.9]","[1290.8, 498.9, 1306.5, 531.9]",0.1166,0.8834,0.0265,,,,,,163,14,6,
653,3,447,447,re_activate_from_lost,0.8125,"[1322.3, 511.0, 1346.6, 577.1]","[1320.7, 510.9, 1348.1, 576.5]",0.3081,0.6919,0.1112,,,,,,164,15,47,
654,6_revive,472,472,revived,0.7002,"[1053.0, 493.4, 1066.5, 529.9]","[1641.1, 517.4, 1657.6, 558.5]",1.0,0.0,,0.8179,0.75,0.0582,1.0,0.8179,164,13,17,"[(472, 0.8179444670677185), (103, 0.7597866654396057), (450, 0.7596396207809448), (10, 0.7415017485618591), (447, 0.7362920045852661)]"
655,3,480,480,re_activate_from_lost,0.6022,"[1390.5, 506.9, 1406.7, 544.7]","[1391.5, 506.8, 1405.8, 544.7]",0.5864,0.4136,0.7509,,,,,,164,12,0,
655,5,472,472,unconfirmed_update,0.6552,"[1052.3, 493.4, 1065.8, 529.2]","[1052.6, 493.4, 1065.9, 529.3]",0.1112,0.8888,,,,,,,,12,,
657,3,462,462,re_activate_from_lost,0.8228,"[224.8, 518.1, 254.5, 610.5]","[222.7, 519.2, 257.0, 611.7]",0.6834,0.3166,0.7395,,,,,,164,12,11,
659,3,461,461,re_activate_from_lost,0.6242,"[1690.2, 522.8, 1711.8, 578.8]","[1690.4, 523.0, 1713.5, 580.0]",0.3794,0.6206,0.0813,,,,,,164,11,44,
661,3,476,476,re_activate_from_lost,0.5933,"[1296.7, 498.8, 1311.5, 530.5]","[1296.6, 498.7, 1312.1, 530.4]",0.1879,0.8121,0.0198,,,,,,165,13,14,
662,3,459,459,re_activate_from_lost,0.6061,"[1242.7, 499.8, 1262.9, 550.5]","[1243.2, 499.9, 1262.4, 550.5]",0.2792,0.7208,0.5631,,,,,,165,13,18,
663,3,314,314,re_activate_from_lost,0.8476,"[1657.8, 591.0, 1706.4, 718.2]","[1657.3, 590.4, 1710.7, 719.4]",0.4249,0.5751,0.5125,,,,,,165,13,250,
664,3,366,366,re_activate_from_lost,0.9299,"[1733.4, 573.1, 1790.1, 725.6]","[1729.3, 572.7, 1792.7, 725.0]",0.1375,0.8625,0.0979,,,,,,165,13,236,
664,6_new,119,482,margin_failed margin=0.020<0.03,0.7421,"[1510.7, 504.2, 1526.9, 546.8]",,,,,0.8416,0.75,0.0196,1.0,,165,13,13,"[(119, 0.8416323661804199), (34, 0.822048544883728), (450, 0.804767906665802), (13, 0.8039700388908386), (57, 0.7968572378158569)]"
665,3,436,436,re_activate_from_lost,0.7744,"[1675.4, 522.1, 1699.7, 579.5]","[1675.9, 522.1, 1699.4, 579.5]",0.1696,0.8304,0.122,,,,,,165,15,76,
665,5,482,482,unconfirmed_update,0.7253,"[1510.7, 503.2, 1526.9, 547.1]","[1510.4, 503.4, 1527.1, 547.0]",0.0308,0.9692,,,,,,,,15,,
666,3,472,472,re_activate_from_lost,0.6357,"[1037.5, 483.6, 1056.4, 527.5]","[1038.4, 483.8, 1055.5, 527.4]",0.2955,0.7045,0.0918,,,,,,165,17,23,
667,3,461,461,re_activate_from_lost,0.5866,"[1699.7, 516.4, 1718.6, 571.1]","[1698.1, 516.3, 1719.8, 571.1]",0.3625,0.6375,0.1051,,,,,,165,17,45,
667,3,366,366,re_activate_from_lost,0.8744,"[1760.4, 574.4, 1806.3, 722.2]","[1752.3, 574.0, 1812.3, 722.5]",0.2986,0.7014,0.1271,,,,,,165,17,237,
667,6_new,105,483,margin_failed margin=0.001<0.03,0.6806,"[387.1, 513.0, 429.0, 610.9]",,,,,0.7938,0.65,0.0015,1.0,,165,17,109,"[(105, 0.793750524520874), (103, 0.7922535538673401), (16, 0.7879922986030579), (423, 0.7806785106658936), (461, 0.7770860195159912)]"
668,3,480,480,re_activate_from_lost,0.6111,"[1393.2, 496.8, 1409.4, 538.0]","[1393.2, 497.1, 1409.6, 538.0]",0.1884,0.8116,0.0369,,,,,,165,15,9,
668,5,483,483,unconfirmed_update,0.5918,"[386.1, 515.4, 427.3, 611.9]","[386.3, 514.9, 427.7, 611.7]",0.0941,0.9059,,,,,,,,15,,
669,3,425,425,re_activate_from_lost,0.7984,"[1241.3, 537.3, 1281.8, 653.4]","[1240.7, 537.2, 1283.0, 653.6]",0.0726,0.9274,0.0802,,,,,,165,16,143,
670,3,464,464,re_activate_from_lost,0.7213,"[1744.2, 508.3, 1768.5, 573.1]","[1743.7, 508.2, 1769.0, 573.2]",0.1075,0.8925,0.0512,,,,,,165,18,48,
670,3,462,462,re_activate_from_lost,0.6562,"[167.9, 513.3, 201.7, 610.5]","[168.0, 512.9, 201.9, 610.1]",0.0841,0.9159,0.0685,,,,,,165,18,23,
671,3,366,366,re_activate_from_lost,0.6226,"[1761.8, 573.1, 1813.1, 715.5]","[1763.8, 574.6, 1818.7, 716.1]",0.5423,0.4577,0.715,,,,,,166,17,240,
672,3,473,473,re_activate_from_lost,0.5869,"[1638.9, 507.6, 1652.4, 544.7]","[1638.5, 507.6, 1652.8, 544.8]",0.316,0.684,0.1067,,,,,,166,17,14,
672,3,470,470,re_activate_from_lost,0.7343,"[1765.8, 514.0, 1790.1, 572.7]","[1766.7, 513.8, 1789.0, 572.6]",0.2356,0.7644,0.0653,,,,,,166,17,27,
672,3,481,481,re_activate_from_lost,0.6481,"[25.4, 519.1, 80.4, 650.0]","[27.1, 521.5, 77.6, 652.6]",0.4289,0.5711,0.6299,,,,,,166,17,20,
673,3,480,480,re_activate_from_lost,0.5918,"[1393.2, 477.2, 1414.8, 538.7]","[1392.0, 479.2, 1415.4, 538.8]",0.5546,0.4454,0.7364,,,,,,166,13,10,
673,6_revive,472,472,revived,0.7976,"[1055.7, 485.3, 1073.2, 523.1]","[1027.6, 486.0, 1045.2, 530.6]",1.0,0.0,,0.8277,0.75,0.0511,1.0,0.8277,167,13,26,"[(472, 0.8277366161346436), (447, 0.7766759395599365), (120, 0.742743194103241), (103, 0.742741048336029), (10, 0.7281193733215332)]"
673,6_new,104,484,margin_failed margin=0.004<0.03,0.7833,"[1780.7, 575.1, 1840.1, 731.0]",,,,,0.6948,0.65,0.0043,1.0,,167,13,169,"[(104, 0.6948386430740356), (4, 0.690583348274231), (168, 0.6905336976051331), (468, 0.6856741905212402), (172, 0.6853763461112976)]"
674,5,472,472,unconfirmed_update,0.7268,"[1057.1, 485.3, 1073.2, 522.5]","[1056.4, 485.3, 1073.7, 522.6]",0.0934,0.9066,,,,,,,,15,,
674,5,484,484,unconfirmed_update,0.8691,"[1791.5, 572.7, 1848.2, 734.4]","[1787.4, 573.2, 1848.5, 733.7]",0.3016,0.6984,,,,,,,,15,,
674,6_revive,472,472,revived,0.7742,"[1655.1, 506.6, 1671.3, 547.8]",,,,,0.8764,0.75,0.0852,1.0,0.8764,167,15,27,"[(472, 0.8763874769210815), (450, 0.7912359833717346), (10, 0.7810080647468567), (459, 0.7423331141471863), (103, 0.742213785648346)]"
675,3,481,481,re_activate_from_lost,0.7567,"[22.7, 517.4, 79.7, 627.4]","[26.8, 518.2, 72.4, 631.4]",0.4632,0.5368,0.5938,,,,,,167,15,21,
676,3,482,482,re_activate_from_lost,0.7021,"[1506.6, 500.5, 1525.5, 545.1]","[1507.5, 500.5, 1524.8, 545.1]",0.1476,0.8524,0.0767,,,,,,167,17,7,
676,3,425,425,re_activate_from_lost,0.6178,"[1240.0, 507.6, 1291.3, 634.5]","[1243.0, 509.3, 1290.7, 639.6]",0.322,0.678,0.5811,,,,,,167,17,149,
677,3,390,390,re_activate_from_lost,0.7077,"[1849.5, 585.6, 1892.7, 721.6]","[1844.1, 585.5, 1899.3, 722.6]",0.3523,0.6477,0.5416,,,,,,167,17,194,
677,3,481,481,re_activate_from_lost,0.7572,"[-0.6, 523.1, 50.7, 652.7]","[3.3, 521.6, 54.1, 647.9]",0.6634,0.3366,0.7451,,,,,,167,17,22,
678,3,459,459,re_activate_from_lost,0.745,"[1239.3, 497.5, 1259.6, 550.1]","[1239.3, 497.5, 1259.6, 550.1]",0.2099,0.7901,0.0919,,,,,,167,15,22,
678,6_revive,472,472,revived,0.7302,"[1020.6, 485.3, 1039.5, 531.9]","[1057.0, 490.1, 1073.1, 524.9]",1.0,0.0,,0.8515,0.75,0.1189,1.0,0.8515,167,15,29,"[(472, 0.8515077829360962), (447, 0.7326328754425049), (103, 0.7227319478988647), (480, 0.7133957743644714), (459, 0.7098641395568848)]"
679,3,436,436,re_activate_from_lost,0.7876,"[1679.4, 522.1, 1703.7, 585.6]","[1679.6, 522.0, 1704.2, 585.2]",0.4628,0.5372,0.1165,,,,,,167,14,84,
679,3,482,482,re_activate_from_lost,0.6643,"[1508.0, 503.2, 1524.2, 544.4]","[1507.8, 502.9, 1524.1, 544.2]",0.1175,0.8825,0.0546,,,,,,167,14,9,
679,5,472,472,unconfirmed_update,0.6459,"[1019.9, 484.3, 1038.8, 529.5]","[1020.3, 484.5, 1038.7, 530.0]",0.1329,0.8671,,,,,,,,14,,
679,6_new,259,485,margin_failed margin=0.002<0.03,0.746,"[1786.1, 514.4, 1802.2, 554.9]",,,,,0.7999,0.6889,0.0017,1.0,,168,14,77,"[(259, 0.7998626232147217), (33, 0.7981432676315308), (464, 0.79181969165802), (362, 0.7868165373802185), (482, 0.7783091068267822)]"
679,6_new,92,486,margin_failed margin=0.016<0.03,0.7243,"[1428.3, 499.2, 1447.2, 549.1]",,,,,0.7658,0.6832,0.0158,1.0,,168,14,73,"[(92, 0.765807032585144), (5, 0.7499919533729553), (8, 0.7480883598327637), (459, 0.7443613409996033), (119, 0.7317848801612854)]"
679,6_revive,472,472,revived,0.7867,"[1659.2, 509.6, 1675.4, 551.5]",,,,,0.8879,0.75,0.0715,1.0,0.8879,168,14,30,"[(472, 0.8878807425498962), (450, 0.816373348236084), (459, 0.7868191599845886), (103, 0.7731873989105225), (8, 0.7695602178573608)]"
680,3,425,425,re_activate_from_lost,0.8039,"[1249.4, 539.0, 1296.7, 659.8]","[1250.3, 533.3, 1295.1, 653.7]",0.5443,0.4557,0.6336,,,,,,168,12,151,
680,5,485,485,unconfirmed_update,0.7551,"[1786.1, 513.7, 1802.2, 555.5]","[1785.8, 513.8, 1802.5, 555.4]",0.0323,0.9677,,,,,,,,12,,
680,5,486,486,unconfirmed_update,0.8187,"[1428.3, 501.2, 1447.2, 549.8]","[1428.5, 500.8, 1447.0, 549.7]",0.0533,0.9467,,,,,,,,12,,
680,6_revive,472,472,revived,0.8173,"[1659.2, 509.6, 1675.4, 550.8]",,,,,0.8618,0.75,0.1164,1.0,0.8618,168,12,32,"[(472, 0.8617645502090454), (450, 0.7454063892364502), (459, 0.7379013299942017), (103, 0.7325987815856934), (10, 0.7277818322181702)]"
681,6_revive,472,472,revived,0.8313,"[1660.5, 510.6, 1676.7, 551.1]",,,,,0.891,0.75,0.0894,1.0,0.891,168,11,34,"[(472, 0.890965461730957), (450, 0.8015742301940918), (459, 0.7765336036682129), (103, 0.7594482898712158), (10, 0.7573100328445435)]"
682,3,473,473,re_activate_from_lost,0.6219,"[1645.7, 509.6, 1661.9, 548.8]","[1645.9, 509.7, 1661.6, 548.8]",0.1079,0.8921,0.0968,,,,,,168,12,17,
682,3,470,470,re_activate_from_lost,0.7323,"[1773.9, 521.1, 1795.5, 579.8]","[1773.6, 521.6, 1796.0, 580.1]",0.1106,0.8894,0.0672,,,,,,168,12,36,
682,6_revive,472,472,revived,0.8235,"[1660.5, 510.0, 1676.7, 551.1]",,,,,0.8885,0.75,0.0931,1.0,0.8885,168,12,36,"[(472, 0.8885324001312256), (450, 0.7953927516937256), (459, 0.7863088846206665), (473, 0.7817468643188477), (119, 0.7757509350776672)]"
683,6_revive,472,472,revived,0.7835,"[1661.9, 510.3, 1678.1, 551.5]",,,,,0.9095,0.75,0.1286,1.0,0.9095,168,10,38,"[(472, 0.9095416069030762), (459, 0.7809149026870728), (450, 0.7725481986999512), (103, 0.7604233026504517), (473, 0.7544729709625244)]"
684,3,470,470,re_activate_from_lost,0.6129,"[1775.2, 521.4, 1796.9, 578.1]","[1775.2, 521.7, 1797.0, 578.8]",0.1044,0.8956,0.0545,,,,,,168,12,37,
684,6_revive,472,472,revived,0.8356,"[1661.9, 510.0, 1678.1, 551.8]",,,,,0.8993,0.75,0.1207,1.0,0.8993,168,12,40,"[(472, 0.8993234634399414), (450, 0.7786645293235779), (459, 0.7708995342254639), (473, 0.7700176239013672), (34, 0.7463067770004272)]"
685,6_revive,472,472,revived,0.8527,"[1663.2, 510.6, 1679.4, 551.8]",,,,,0.8692,0.75,0.1202,1.0,0.8692,169,11,42,"[(472, 0.8692342042922974), (10, 0.7490541934967041), (473, 0.7082463502883911), (450, 0.7054402828216553), (103, 0.7012945413589478)]"
686,3,464,464,re_activate_from_lost,0.6213,"[1757.7, 520.4, 1782.0, 580.5]","[1758.2, 520.4, 1781.5, 580.5]",0.0592,0.9408,0.1341,,,,,,169,12,54,
686,6_revive,472,472,revived,0.8384,"[1663.2, 511.0, 1679.4, 552.2]",,,,,0.8909,0.75,0.1488,1.0,0.8909,169,12,44,"[(472, 0.8908644914627075), (10, 0.7420612573623657), (450, 0.7347646355628967), (473, 0.726788341999054), (103, 0.7231127619743347)]"
687,6_revive,472,472,revived,0.8022,"[1663.2, 510.0, 1679.4, 551.8]",,,,,0.9213,0.75,0.1585,1.0,0.9213,169,11,46,"[(472, 0.921272337436676), (450, 0.7627726793289185), (473, 0.7516505122184753), (10, 0.7497273683547974), (459, 0.7406781911849976)]"
688,3,447,447,re_activate_from_lost,0.6601,"[1265.6, 509.3, 1281.8, 551.1]","[1264.7, 509.3, 1282.7, 551.4]",0.591,0.409,0.73,,,,,,169,14,67,
688,3,461,461,re_activate_from_lost,0.8319,"[1709.1, 517.4, 1736.1, 580.8]","[1709.9, 517.4, 1735.5, 580.8]",0.3376,0.6624,0.0834,,,,,,169,14,55,
688,3,459,459,re_activate_from_lost,0.7552,"[1248.1, 507.6, 1267.0, 554.2]","[1247.8, 507.1, 1266.3, 554.2]",0.5679,0.4321,0.6737,,,,,,169,14,27,
688,6_revive,472,472,revived,0.8026,"[1664.6, 511.7, 1680.8, 554.2]",,,,,0.9011,0.75,0.1318,1.0,0.9011,169,14,48,"[(472, 0.9011269807815552), (473, 0.7693524360656738), (10, 0.7446823716163635), (450, 0.739948034286499), (103, 0.7329885959625244)]"
689,6_revive,472,472,revived,0.7779,"[1664.6, 511.0, 1680.8, 552.8]",,,,,0.8979,0.75,0.1165,1.0,0.8979,169,11,49,"[(472, 0.8978846073150635), (473, 0.7813922762870789), (450, 0.7695225477218628), (10, 0.750008225440979), (103, 0.7467625737190247)]"
690,3,459,459,re_activate_from_lost,0.6926,"[1242.7, 500.5, 1261.6, 551.1]","[1243.3, 501.5, 1262.9, 551.4]",0.5007,0.4993,0.6542,,,,,,169,15,28,
690,5,472,472,unconfirmed_update,0.6686,"[1664.6, 508.6, 1680.8, 551.8]","[1664.3, 509.1, 1681.0, 552.0]",0.0763,0.9237,,,,,,,,15,,
691,3,482,482,re_activate_from_lost,0.6459,"[1505.2, 502.5, 1521.5, 545.7]","[1504.8, 502.5, 1521.5, 545.4]",0.2548,0.7452,0.0696,,,,,,169,13,18,
691,3,464,464,re_activate_from_lost,0.6501,"[1759.1, 513.3, 1783.4, 580.8]","[1758.7, 513.9, 1783.9, 580.8]",0.0921,0.9079,0.065,,,,,,169,13,57,
